collectedAt,pubDate,category,categoryLabel,title,source,link,summary
2026-08-06T05:28:25.749Z,2026-08-05T19:10:58.000Z,industry,行业头条,Alteogen Licenses Subcutaneous Platform to Undisclosed Global Pharma Company in Deal Worth Up to $365 Million,biopharminternational.com,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNaEZGempiVTZabTFzZTF1LTRDeHhYVHdybU5XUVNqWDQxZzdqaUhFZEk4NkVCR1pIdXlnWWlvX2Z0Vy1QTXEwa2dTT2R0dmpLejdzazh3NHRndEpTcTVNcjNBYllEcTM3ZHlFY0hTMGg3QUdLTDdmcXdiWTdVZDFGNV9WMzU3WldJLThDV0sxT1JqeXhmb2cwWjFmNk5LZTNQUVVibkJhLWFBUQ?oc=5,Alteogen Licenses Subcutaneous Platform to Undisclosed Global Pharma Company in Deal Worth Up to $365 Million &nbsp;&nbsp; biopharminternational.com
2026-08-06T05:28:25.749Z,2026-08-05T17:33:26.000Z,company-disclosure,上市公司与年报,股票简称:鲁抗医药股票代码:600789 公告编号:2012-005,上海证券交易所,https://news.google.com/rss/articles/CBMioAFBVV95cUxNUkJWOTFMaGtDeVV2MjdKOFNjWUo5ZUhLU0tOS1NkWUJ0ZmdDcEFCQ0VpcXk4QVNJRjAxT0QxbVJDX2QxbG5KZXF2WnZ3SXdqSUNLZU1IM1lwMGRyZ0ZCSkRmVGpsTEVKU2hRZm9Mb01UdloxRjIySWZ6VG9xTk00dndkQmNSQVhGRlBqdGQzQllBQjRjN0lCOXlBVDBRM0s3?oc=5,股票简称:鲁抗医药股票代码:600789 公告编号:2012-005 &nbsp;&nbsp; 上海证券交易所
2026-08-06T05:28:25.749Z,2026-08-05T16:27:08.000Z,industry,行业头条,Faust joins pharma company Roche’s startup investment arm,Global Venturing,https://news.google.com/rss/articles/CBMipAFBVV95cUxOeWlGUjlTSGhKb0lXQ3I2M1g2OXFKTFZ4d2hoUU9TNWd6SW54R2ZySllkcWhrSFpZeVJiSVZoNTBEdF9JaUZ0Z0VjNkZ3MGV1anNsSWx0bHRBYXVRNlhuYzFxclpodG1pRlljSmVfN1R6czREM211X0hxWHpUNlJ1LWFELW1ISEVmWWZSc0VaSEhwcWJQZVpPR1pTeDVVb3BRWkRPRg?oc=5,Faust joins pharma company Roche’s startup investment arm &nbsp;&nbsp; Global Venturing
2026-08-06T05:28:25.749Z,2026-08-03T11:40:00.000Z,clinical,临床进展,Helus Pharma's New CEO Led a $14.6B Sale to Johnson & Johnson,Stock Titan,https://news.google.com/rss/articles/CBMisgFBVV95cUxPR0QzaGtrQmpJTTY2VmgwR1hpZjJQSkZESnUzWHZGTHFtVXk0emptbE1pc1JFS2JQcGdDSTdBYTdzZmZLVUxQNVoxZXU4WUpGMGk0WnpaRklFY240OW84N0FTelVhM1RndWE2dVJQanBXRHpWaUQ0Z3FxYXI1TU5Hdm56b3g0Z1RHbWQyODl0QmQ0UFhVVnNHSm9DNXRPU3lpWHUwTUdTU19DS1U5ckpGZFBR?oc=5,Helus Pharma's New CEO Led a $14.6B Sale to Johnson & Johnson &nbsp;&nbsp; Stock Titan
2026-08-05T21:35:52.637Z,2026-08-05T20:23:38.000Z,industry,行业头条,"Who Is Steven Quay, the Biotech Exec Likely to Take Fauci's Old Job?",MedPage Today,https://news.google.com/rss/articles/CBMieEFVX3lxTE1YbFNodjREcU0zSVlJN05lWnRDeENrSE9MR3ZGTUJnQ0JzZ2ZqYzNKSzlvU1o0TXluV21mWVRINHllaG1UYXhYSHhGaUIzRGgzMjk4aFlJalVKTmFhRmtKMGVhb09mLVBGRzNOM3RzV1Y3Y1hHLTRxRQ?oc=5,"Who Is Steven Quay, the Biotech Exec Likely to Take Fauci's Old Job? &nbsp;&nbsp; MedPage Today"
2026-08-05T21:35:52.637Z,2026-08-05T19:22:05.000Z,industry,行业头条,"AstraZeneca, CSPC to form joint venture for biologics manufacturing",Fierce Pharma,https://news.google.com/rss/articles/CBMimwFBVV95cUxQd2pnczBKVm8zUUtUYWZ6Z2xFeFhxamdhMU1LLUJrZDQtb2FaZXJOQTFONnpETVVvaURsYkxpNnVwTC1mTjhqNGcxSm9lN2pZSkV6SE1GbUJzakl3ZDItdjlMdkNVVW9jS1p6TE1XVjloNm9paDE2TFFfYmtRT2ZlNGNPYTJFNTFyRTNTTlZ0Nk5Gd2FET1p6Y3Q5RQ?oc=5,"AstraZeneca, CSPC to form joint venture for biologics manufacturing &nbsp;&nbsp; Fierce Pharma"
2026-08-05T21:35:52.637Z,2026-08-05T19:04:02.000Z,industry,行业头条,Royalty Pharma Q2 Earnings Call Highlights,Yahoo Finance,https://news.google.com/rss/articles/CBMilwFBVV95cUxPZ1VOaGxrTFdjUUs4UVNST3FLQnlGTHE4cjV1TnQ3NjhLcjc2THVwQmZVak5EYUNLSXJ2M1RxdlpYSjFGTWFObDBhNGREdjY1VnJyekJ1eDdJNFY0aEtxZUZDbG42dmdvZVd4ZFFZWmpETmZwQlV0QnRXX2FrTjJXUnI5RV9kekxoR1ltekM3VHhZWmtUT3Jj?oc=5,Royalty Pharma Q2 Earnings Call Highlights &nbsp;&nbsp; Yahoo Finance
2026-08-05T21:35:52.637Z,2026-08-05T19:02:42.000Z,industry,行业头条,Source Denies AstraZeneca-Bristol Myers Merger Talks | PharmExec,Pharmaceutical Executive,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOUjF2NkctZXU5Y2dsaXRTTzVZbDhubEYxWTVjN01ZNFNlb1NDeFhtOUJ5TmIzNnhjdjVlSHBCTUJydlk3Wno4TURDellrR1RMNDJHVG1MVG9KQXVFWkgxQnJEbGpxNkozZXA4VXFUZjQwUWpXUk9QLUJRWDhKSVBkNEktdFl0d0dqTkRr?oc=5,Source Denies AstraZeneca-Bristol Myers Merger Talks | PharmExec &nbsp;&nbsp; Pharmaceutical Executive
2026-08-05T21:35:52.637Z,2026-08-05T18:11:23.000Z,science,前沿研发,IQVIA (IQV) Teams Up With Medera To Push Cardiac Gene Therapy Forward,simplywall.st,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPX094ZTgtMVN4LVRiLVQxVXo5MWRsdXg2OFdNMmpjS01Ca2x3VVFxZjYwbmhwN3VSeFhyb28xc2hab3M3V2VWa1l2ZmNUX1pvUnUwSjBhZk9TYXR2X25sRE8zT0ZQdDBvV1R6NkY0aHZ6TjZEbDkzMlpjVHhkYkk4cVdjY3kwTmdwV3JrRXlDT0NqdGdwb19rYW5pcXpuTWs5d0N3aklTSlhJQXRVUVdVc05JaTZEXzdGbEFhX1haR19mcDNmbi0tOWpOR1ZPM3hvcmt4RlB6NHBpbkRkZ25yT3p30gHiAUFVX3lxTE9fT3hlOC0xU3gtVGItVDFVejkxZGx1eDY4V00yamNLTUJrbHdVUXFmNjBuaHA3dVJ4WHJvbzFzaFpvczdXZVZrWXZmY1RfWm9SdTBKMGFmT1NhdHZfbmxETzNPRlB0MG9XVHo2RjRodnpONkRsOTMyWmNUeGRiSThxV2NjeTBOZ3BXcmtFeUNPQ2p0Z3BvX2thbmlxem5Nazl3Q3dqSVNKWElBdFVRV1VzTklpNkRfN0ZsQWFfWFpHX2ZwM2ZuLS05ak5HVk8zeG9ya3hGUHo0cGluRGRnbnJPenc?oc=5,IQVIA (IQV) Teams Up With Medera To Push Cardiac Gene Therapy Forward &nbsp;&nbsp; simplywall.st
2026-08-05T21:35:52.637Z,2026-08-05T17:49:12.000Z,science,前沿研发,"Once again, child dies in gene-editing trial in China, rekindling debate on transparency and safety",STAT,https://news.google.com/rss/articles/CBMirAFBVV95cUxPd2E5a2RJV3ZrTnBtRHUwUmxmM1B3enVrT0g1SjZoSFVBZGdSQ3NWaTZMdHIxNzhUN0haR2RSdGZnNXhUa3RXd0kwOEE0Zklpb2RndFdGLU9GLVRXV1lDTl9KWTVuUUlIa0I3U1oyMFVsZzJIT3JFZ1AwbnV2cHlkVEZNdEszdTg1c2paTjJ4NlRRbzZ3dXo1b0dCMDVzUXJfclZjRmZBRmM4TTZB?oc=5,"Once again, child dies in gene-editing trial in China, rekindling debate on transparency and safety &nbsp;&nbsp; STAT"
2026-08-05T21:35:52.637Z,2026-08-05T16:42:09.000Z,industry,行业头条,America’s Next Biotech Challenge,realclearhealth.com,https://news.google.com/rss/articles/CBMikAFBVV95cUxOQjRMd3pFamNRUmNxQlJ4WlRHSkpuRWZyUDdnc2k1WU4xRzBWeFcwbG05RVp6R2VfbWlBS3dBaUh3V2tYYVNuSzhpXzRxYlVEN3NHS2czaklrUHQ3bHFIOU1xNElQRG5TYnRONTZkcEVmNDNUWEtpMEpJTXdyMjB6eHRmTWpCdDF3V0NuODZTZVM?oc=5,America’s Next Biotech Challenge &nbsp;&nbsp; realclearhealth.com
2026-08-05T21:35:52.637Z,2026-08-05T16:19:45.000Z,industry,行业头条,Attovia adds to biotech IPO momentum with $289M offering,BioPharma Dive,https://news.google.com/rss/articles/CBMilAFBVV95cUxPbVFTXzVqbU1yNm5zSjU1Q0VvSDl3Q0NWWjdNRFItdk5MOEdrd3A0ckxDRHBXZ1hTUXNVNUFfeEwxaXdvbm10aXpvbTk3aHpzanBaSi1FNmUyTndvdVM0cm1GNEh2N3VqY3VVdTNOV1pjdC1Val9DSExzWTMwWjBGYXB6RzYyeVZLOWU2RjYtRDNEUkhD?oc=5,Attovia adds to biotech IPO momentum with $289M offering &nbsp;&nbsp; BioPharma Dive
2026-08-05T21:35:52.637Z,2026-08-05T04:00:00.000Z,regulatory,监管与审批,FDA Drug Approval Decisions Expected in September 2026,Psychiatry Advisor,https://news.google.com/rss/articles/CBMiekFVX3lxTE5BQ1ZiUGFyTmtTbVVjWmxrVlY4NXZPSDdIV2xaN2NTbmFkSzAtYzdmejh4aXpGcF9kQTJfQ3kzRDhydmdNWWNQN0dXUUVST0Jocnhxd2pIU2xHVUU2aDV4VmxXZzI0SkJ2TF95MC1fNEd3ZUhYVUdZeTZR?oc=5,FDA Drug Approval Decisions Expected in September 2026 &nbsp;&nbsp; Psychiatry Advisor
2026-08-05T21:35:52.637Z,2026-08-03T10:00:00.000Z,china,中国市场,"The Future, Made in China",The New Yorker,https://news.google.com/rss/articles/CBMiekFVX3lxTE1EaW9vUm53a3dLVm9VUnZMWElBZWl0dEJEa2txSzBENk5UaFZnMXJQSDlFVEptQUZGNWJkTFZHUy1HTDVpTUV6a0dwd1ZhblFFRFRORkJzd05hUTJGdWZXXy1JaHFUM3pScEdaSlBJVGFwbEhKRTVCSzZn?oc=5,"The Future, Made in China &nbsp;&nbsp; The New Yorker"
2026-08-05T16:12:53.535Z,2026-08-05T15:07:33.000Z,industry,行业头条,How Drone Delivery Is Moving Closer to Pharma's Last Mile,Pharmaceutical Commerce,https://news.google.com/rss/articles/CBMiowFBVV95cUxNLTNpREdhREFybkJreGFUMlhVUTNqakEzQXFFY2VVekZQenJsT0Z6Z0RRaE9pN2szdE93amxiUXVxS1FmamJnNkExcUt1TUJfYVdKVjFWbENPSzA0VVBRZVItcTNrekJWQWxoRnNFMEtfVHlncWNuR0NWdHIzcTZPaE1VLWpaOEZaN2QySnlJZllqSUNSbnlLSmhjY01oOUtBblVB?oc=5,How Drone Delivery Is Moving Closer to Pharma's Last Mile &nbsp;&nbsp; Pharmaceutical Commerce
2026-08-05T16:12:53.535Z,2026-08-05T14:39:09.000Z,industry,行业头条,"Over 1/3 stay in biopharma jobs for health insurance, poll finds",BioSpace,https://news.google.com/rss/articles/CBMioAFBVV95cUxNMWlXZVlyZkFOdHc4TkoxRWxidkliTEt0SWhOUmJfQkNMTE1ZLThuc0hTUkk1OHNGeUE0d2kxdEUzcHdieWxjVXRDZ3dQZTFKVV9hb1lPdlRvZEhydWRDUjFIOEs1Z3RpLUxycGZZTk1saEVmYmZrd1RadlpXci02LUJ6cUt3Q1Q0dnNTMmp2ODZoMlR6aFdhM1NCRFpsLV94?oc=5,"Over 1/3 stay in biopharma jobs for health insurance, poll finds &nbsp;&nbsp; BioSpace"
2026-08-05T16:12:53.535Z,2026-08-05T14:06:59.000Z,industry,行业头条,America’s Next Biotech Challenge,RealClearHealth,https://news.google.com/rss/articles/CBMinAFBVV95cUxQczhEdDllT3drczk3OFh5WGdUeGlSVDZwVmtQaWVpeUVpaDNHeWRuSnp0cUZoSjRENXQwemdoalNXUHBrVFVNcktCd2lJbzNkdDE0djZQOV8wODd0c1FBMWNTU2dGUlM1UFhxbTB1S0hfR2Q5bGRBR2ZjLS1mOU5mdWtFUXZ4Y0Q4dVR4d2UzUF9tX2dNOVAyRzZpSnE?oc=5,America’s Next Biotech Challenge &nbsp;&nbsp; RealClearHealth
2026-08-05T16:12:53.535Z,2026-08-05T14:02:36.000Z,industry,行业头条,CSPC Pharmaceutical & AstraZeneca Form Joint Venture for Biologics Manufacturing in China,Pharmaceutical Executive,https://news.google.com/rss/articles/CBMilgFBVV95cUxNSk1laFQ0MmJjUXA3UWp5dHhTTDYtckZvVllQNWRQUzd6U2w3SkREb0czQ0h1eGpGd1h6alBFRFBLbE1Ua29FOWJjakhMcS1GT2FVczVLZjBhWF9YX3U1WXRqRFdVMWRSTm95U0lkMUdPVlIwT3JnMHRtTjJuREc3TXpicUdLTDJmeE16TDNuM0Q1ZVVudEE?oc=5,CSPC Pharmaceutical & AstraZeneca Form Joint Venture for Biologics Manufacturing in China &nbsp;&nbsp; Pharmaceutical Executive
2026-08-05T16:12:53.535Z,2026-08-05T13:34:53.000Z,science,前沿研发,Medera Partners with IQVIA to Accelerate Cardiac Gene Therapies and Human-Based Drug Discovery Platforms,citybiz,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPSE91bUdJX29PbGhGZjFQRmpBQm5SSDRzWHM4aUsxUGdwT0Y0ZlJ5bkpOaTB3SHF2NTN6UnBrS1lvMm1nYzI3THkxdHJsUjgtSmpxYnA4ZnQyUnJmQ004SXlnVHU2YUFyT1dyZTZjSXpfTUFLRlhTX0x0YzJYSjIxbnBYQ3lOSk1fbWxYaTJDbGtPZWpDemJiUmNDZW1rcS1rSEp3eHM2b1M2WkZkOTF5VnRfOG1PU19UMVBkVk9weHNIb21kekItZTJHaGQ2YXJiWm5DalRtVjRjVjg?oc=5,Medera Partners with IQVIA to Accelerate Cardiac Gene Therapies and Human-Based Drug Discovery Platforms &nbsp;&nbsp; citybiz
2026-08-05T16:12:53.535Z,2026-08-05T13:34:25.000Z,industry,行业头条,Moderna launches early trial of Ebola mRNA vaccine,STAT,https://news.google.com/rss/articles/CBMingFBVV95cUxNdzFydy11MFMtU1FEVU5tNU52dTUwN2VGdUN1STh6RWs2TzdCN3Roa2NLaDhwR1ZwZFJ6QVkzWDhKSFhIZm1rRHZJaUpSWFdUb0ZCQnlGSGpkREpQWHIzYWtVQlBveHpvMzB2cExPYjdrYzJVOVo1X0daaU9BbTZ4bmpRWlZWQzliTVNwVnlfTEQwajJLUGFwZmNSc0JPUQ?oc=5,Moderna launches early trial of Ebola mRNA vaccine &nbsp;&nbsp; STAT
2026-08-05T16:12:53.535Z,2026-08-05T13:34:19.000Z,industry,行业头条,Heidelberg Pharma,The Pharma Letter,https://news.google.com/rss/articles/CBMicEFVX3lxTFBjdFVhcFR3WHl3SVJKY3hxQWtKMUJzWkstZTZfQzBhZmhRcW52QUpIMklaczJOVGJSWTFlMUdDQjdyNnpyS2MzbVRxT3RxbFk1TFpoblpQMXMxX2xyZzNLaGVEd25BODBIc0tJRkZjWUQ?oc=5,Heidelberg Pharma &nbsp;&nbsp; The Pharma Letter
2026-08-05T16:12:53.535Z,2026-08-05T13:30:22.000Z,industry,行业头条,Merck is pharma’s most patent-exposed company. Now it’s reinventing itself.,Pharma Voice,https://news.google.com/rss/articles/CBMikAFBVV95cUxNbVZwX0t3NXZnb0NsNXBoUGpPRW9SUVlJLXdlMjRZeFZ6WVlrWUlRTVc2dkRFSEh3YUdVdUNsMHZ0TVI2WXJKa2pxRWl2SzRvSkxMbHVyZ1R2ZGFXb0VxMzgwel9aa3hoU294NU9rbTFwbW0zOTRSb2N2XzdSS1R5aWYwaDZ0ZnM5RHNMdmRVTDQ?oc=5,Merck is pharma’s most patent-exposed company. Now it’s reinventing itself. &nbsp;&nbsp; Pharma Voice
2026-08-05T16:12:53.535Z,2026-08-05T13:19:45.000Z,industry,行业头条,A COPD drug from China draws $115M in venture funding,BioPharma Dive,https://news.google.com/rss/articles/CBMipAFBVV95cUxNcGVjeXlWM2ZaMlUwLTZjVmZ1NmlQVUNJdkJqaFh1Qjd6MTZCYXd1UW9LVWlWWjUwSHA3N3hiaGc2aTBMSlZwRVZtdXJ1bWFPOXI5bzZyVWQ1cXptejh0eWFfek5TWTR6bUsxNS1kc0lpeVFJVVd2R05pNWFORlY1YlE5MG1uaDNGX2Flbm4zRFJPa3FNcDNRTHpPNVVNVjdIYThJdg?oc=5,A COPD drug from China draws $115M in venture funding &nbsp;&nbsp; BioPharma Dive
2026-08-05T16:12:53.535Z,2026-08-05T13:17:31.000Z,industry,行业头条,"The biotech bi-weekly: next-generation enzymatic DNA synthesis, advanced nucleases and AI-driven biologics drug discovery",BioTechniques,https://news.google.com/rss/articles/CBMi9gFBVV95cUxPbzZEZ29ROW9iVE9aUGFJRzd1elM2TTFNOUtZeVZDVWNMSFJsZjVPN0Y3b0RjWHJnb041ZVR3LW1KZHljd3lFRDU1eU1YX3BMV1c1ZGQ5ZFdWZ0ZlblpFSU1JVDM1cGpHM0Y5d1dmYkhMcm92VkNncHRFcWJ5Tnhod3hnTERQMjNzeEFkTVZTZkJFNVJsalpEdWJFYmQwOHV0MTN6S2RMd1ZLVnltUk1kZmJINDVhNWx6aHZ4OFZsUFI0ZkdhWmlqODk1ZDFVcmVoRGtia1d5NHZMRmRzaHpDRWVLN3FzajRlMDZxOFM2M1h2Z2lpUUE?oc=5,"The biotech bi-weekly: next-generation enzymatic DNA synthesis, advanced nucleases and AI-driven biologics drug discovery &nbsp;&nbsp; BioTechniques"
2026-08-05T16:12:53.535Z,2026-08-05T13:05:23.000Z,industry,行业头条,Opinion | Hold right industry accountable for unaffordable health care: Big Pharma,Bridge Michigan,https://news.google.com/rss/articles/CBMiugFBVV95cUxNN0lXeG5uTTNwRVYyMTNXYUM2NkpiczR3dW4yUWY5R19seGpqYW5wNHRvZU5Ccmd2QjJ3QVBZNWU0Z0RmZnJ2d0VzNk5WSXc1XzFMaDNkQXMwX3dSRWpDcjd2U2RXeUZXQ0IxNlRVYThKckU5RF9XbUJJZ0ZyMm9SaXpIR3IxMXllVUl6c2pFNmFtSVF1Vmw4Zi1VTnd6VmlRYWNTaGRNcUhSWHFVU1lHWEdQVENEbmVQUGc?oc=5,Opinion | Hold right industry accountable for unaffordable health care: Big Pharma &nbsp;&nbsp; Bridge Michigan
2026-08-05T16:12:53.535Z,2026-08-05T12:45:00.000Z,industry,行业头条,"North Carolina pharmaceutical company laying off 47 in Hoover, leaving Birmingham area",AL.com,https://news.google.com/rss/articles/CBMixAFBVV95cUxQYXZiVkJkSnVkcjBCcjB6QmVzdUVuZTZrTm1IYjBUQllkYlpfWjRjWVdRWWR5TWc2NldQVUxoME10d0xDYlJ6U05JUnNHU3hMaE1wRUF5QV9mTmhlaEd3ZEw3MG1wazllZTI4WGdBSURMUGpHaGJxMVpNMGczbkdzalRkamZpNGhCVEhldlo0XzR5bEs5UlBZRXlMU3ItbndKZjFXYlRBRGxFb3E2Vm1DQjNKaDliYkl0SmVDQjV5TFBpTzdm?oc=5,"North Carolina pharmaceutical company laying off 47 in Hoover, leaving Birmingham area &nbsp;&nbsp; AL.com"
2026-08-05T16:12:53.535Z,2026-08-05T12:02:35.000Z,industry,行业头条,Research Innovators Finding a Cure introduces students to pharmaceutical careers,Campbell University News,https://news.google.com/rss/articles/CBMitwFBVV95cUxOVTFnVkZZaXIxSnNVbkFySFJRZk4xVkU1MjA3ckItaTd3MTU4M1BnOXVCRHdaR0hna1M1RVBmZnFodkg2YnBwUFNvdnQxRjltV3E4QVc3SDZBZXk0by1seWlGc3hxS19RRGNKWURxLXlNc3d4TXlLWHdicGJDSzZnVlhvTFlqS3pwUk5jNXhfaVMwcXNYdThodHNJVkc3eF9TWS16ZGhkc3c4MEFnQWFUalV2SFZ2VEU?oc=5,Research Innovators Finding a Cure introduces students to pharmaceutical careers &nbsp;&nbsp; Campbell University News
2026-08-05T16:12:53.535Z,2026-08-05T11:51:57.000Z,manufacturing,制造与供应链,"AstraZeneca, CSPC form China biologics manufacturing joint venture",FirstWord Pharma,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1IdnZQZklvVGF1SHJ1ZHY3RHFJOGMxb2Q2WEZYMTQ2dEFYOWtfbnp4bVJ2UlZGcHk4S3dRMWhXOE14MkhNOThJb3ZuNVJWLVM0QVVv?oc=5,"AstraZeneca, CSPC form China biologics manufacturing joint venture &nbsp;&nbsp; FirstWord Pharma"
2026-08-05T16:12:53.535Z,2026-08-05T10:34:46.000Z,china-policy,中国政策与审批,要闻动态_工作动态_市医疗保障局召开2026年上半年工作会,北京市医疗保障局,https://news.google.com/rss/articles/CBMie0FVX3lxTE1XRVJhTUdRS3ExTWpwLV9HbExVajJ4aDJXT2U0UXo2dS1nUVpWOXJXX0oyck9ZbFRPVG03Z3g4WjJLUi11TFJ2cG03bkFEVUk0bTZkV3BvRldadjdpUXgycXJrY1JRUGJubmZ5bU5hMWdvZ2p2WV9fLU15UQ?oc=5,要闻动态_工作动态_市医疗保障局召开2026年上半年工作会 &nbsp;&nbsp; 北京市医疗保障局
2026-08-05T16:12:53.535Z,2026-08-05T10:12:23.000Z,china-policy,中国政策与审批,医药阳光采购_耗材通知公告_关于开展消化介入类医用耗材带量采购需求填报工作的通知,北京市医疗保障局,https://news.google.com/rss/articles/CBMifkFVX3lxTFBtWWluZ0txLUJnQkcyMkZFVk0zdnotNG9Ba0pyLWt2SlVFNnFTVlUyNy1fYWxmem5kbkRBTnB6MW5MM2xBWXlYZUt6bUFha0tmMmZVdHE0OC1wY0JwSUExVU1HM2NkenEtTno2cThpcE4wd3ZjOV9aeVJRcUFSQQ?oc=5,医药阳光采购_耗材通知公告_关于开展消化介入类医用耗材带量采购需求填报工作的通知 &nbsp;&nbsp; 北京市医疗保障局
2026-08-05T16:12:53.535Z,2026-08-05T09:45:11.000Z,china-policy,中国政策与审批,北京市中医药管理局2026年医疗质量提升督导评价项目第二次遴选公告_通知公告,北京市中医药管理局,https://news.google.com/rss/articles/CBMickFVX3lxTE1iNk5mV051MjBtZFpmYTZHWFlLNWlXOWgyV2dlODlfWmVxSndKQXhoNU5SdWV5UWtpcmdUZWhoME54VkoxQWt1bGlBSXFFTG1qekdOY1dUeU9yVS1iel9KcGQzbU9WRjF4UkpyYlRHajFjQQ?oc=5,北京市中医药管理局2026年医疗质量提升督导评价项目第二次遴选公告_通知公告 &nbsp;&nbsp; 北京市中医药管理局
2026-08-05T16:12:53.535Z,2026-08-03T12:30:14.000Z,china,中国市场,China biotech giant WuXi AppTec sees first-half earnings surge amid US scrutiny,South China Morning Post,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPbXB4X2Q3dHZHY3JoNnZ5STFyRktRczBiQXBjZHEzM25WcDA3bTlyOFIwV2hpMGhkdF9Zbk0yanZWeTRBTWZscEZzVGtxdXlQTVEtbnZLOHg0U3hMYk5Rdm0zU1NzQnRsR0JZcG0wUWU0Q2lsa2FiUXBNMEZQMnAwZnFsR0EwekdMZEM5aU1xcEZTd3o2SGNfZnJBSnpOaTVyTGx6em9fMTJSSVZTOVhFbkRpc0JYaWY1b3dtbVNlMmFYR3pHa1UxUlliU3FrQUJrRWpIcFdLVUpPanPSAdsBQVVfeXFMTjBmWjIwRkd6cFIxNXlfQjFKaVcwSzRrZDh2NlJjZ2Q5YjBuaF9FenVzeEFycm4ycDJjQmYxU3VaRXJYcWxodlhRY0dGWDNkb0RkQ0M3OUVWSWVQN0s0OEUzTkhiRXlQMEFxUTJiQWt3bXdQUlRXLW5zZWY4VXZSeXUtWkdJTFBFQWVtR3pVY3E4TUNwSTl3MEtjcjhQZXBselB2NFIwd0VHTDV1eWF3ZENROXRnbjFNSTlFdm5HX3ZMQldvY3VSUi1VZXJ6LWNaX21GcnFxRC0tdDA0?oc=5,China biotech giant WuXi AppTec sees first-half earnings surge amid US scrutiny &nbsp;&nbsp; South China Morning Post
2026-08-05T16:12:53.535Z,2026-07-31T07:00:00.000Z,regulatory,监管与审批,Should You Be Able to Bet on Drug Trials?,The New York Times,https://news.google.com/rss/articles/CBMilAFBVV95cUxPOU1BN29US25YMS1ocUV2SWtEeEFodm9pbDBuUUhRN1VfSVNYZXYzS2FnYlRGOVNvMGRrQVhFSm52T3kya0tXeFRYOUFtZGV4aldCTDVrN185YW8xbUZEZFR5N1U1V21Gb0FnMFdjdEFteW95aDI1T1A3UE5Pa284UjhQdzRRbUhvU0tDemw3bjZZSUd2?oc=5,Should You Be Able to Bet on Drug Trials? &nbsp;&nbsp; The New York Times
2026-08-05T16:12:53.535Z,2026-07-30T10:05:37.000Z,regulatory,监管与审批,FDA expert committee votes in favor of Replimune’s melanoma treatment,STAT,https://news.google.com/rss/articles/CBMimAFBVV95cUxNdHg3eTBGQ1BMUXl2ZlZtSW1WZVl1eVQ0emNNTndZWS1TelQwOW5oS2h1U3pYVXE2NTBoeGdjbm5tdjFSUmRSOXBaRFVmcEo3QnVrMlZwXzRIZS12SFQ4ZXN0RGZxamM5WGtCX0lLZ2VKRlo1b3I3U1dWTGFTcDRJclp3bHJUekZIWHlJZlpza3ZJYTg2ZzJMaQ?oc=5,FDA expert committee votes in favor of Replimune’s melanoma treatment &nbsp;&nbsp; STAT
2026-08-05T16:12:53.535Z,2026-07-13T07:00:00.000Z,company-disclosure,上市公司与年报,广东永顺生物制药股份有限公司独立董事变动公告,static.cninfo.com.cn,https://news.google.com/rss/articles/CBMicEFVX3lxTE1VSEhCUVVmR0ZoeE4ycldyTFBFbEtjbTJTSlNDZDRmS09RQkdHNXJqa05FS21vUVVNSk92TTNBT3pYOXhnM240dkpGN29HWXpHYk15TWlFeUYxVDIwZF9yLVdHeS1jbHVlcVVrTEp6OGg?oc=5,广东永顺生物制药股份有限公司独立董事变动公告 &nbsp;&nbsp; static.cninfo.com.cn
2026-08-05T10:47:30.295Z,2026-08-05T09:48:40.000Z,industry,行业头条,This company should be in Massachusetts,bostonglobe.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxPTWl5QW1CaXdJTGpIR1NaaXBCYkJSRnctUkR5aEYxVUo0azh3blZrUjJoTlNKMzZrZWtPWlFFNkd0d0F4UHRMSHdGTWxsZ3FjZTZzaHFKdzVnMDh2YVlNS2tQbGNtWmNIemZxVm1kLUpoNkdJNHRFbGpLdFdzNWJhZGR3NXhGRmZaWVpTQXR5MGUwQ043TjZTYnpXNTNQOHVJQWl1eVBpVmRLSUFIZlZwcXl3?oc=5,This company should be in Massachusetts &nbsp;&nbsp; bostonglobe.com
2026-08-05T10:47:30.295Z,2026-08-05T09:11:56.000Z,industry,行业头条,GCC expands pharmaceutical manufacturing as market surpasses $30 billion,Fast Company Middle East,https://news.google.com/rss/articles/CBMipgFBVV95cUxPREZDcEFCYlVJTXF1TzNJYjEyd0ltX0ZJX3RmZ2FscGk4X1hVRVl3TFdfNkxrS0I4NVk0TmFfMWNpV2FNQmV0dTB3MGxkb2F0Z05DSGstc1FVNVZwck91LUtNSldnc3ZNdF9aWEVtdU9JM3ZDdXdtQkJRZ3hPZEp3aERiLW9fZ0l0NkZKUlRXcGM3RHJ0TEduMl9nT1RmMV9xM0RrSUFB?oc=5,GCC expands pharmaceutical manufacturing as market surpasses $30 billion &nbsp;&nbsp; Fast Company Middle East
